id,product_code,url,품절 여부
208,10146133,https://www.reebonz.co.kr/events/28635/products/10146133/section/w-event_group-pl-1/19,
209,10146152,https://www.reebonz.co.kr/events/28635/products/10146152/section/w-event_group-pl-1/14,
210,10144032,https://www.reebonz.co.kr/events/28635/products/10144032/section/w-event_group-pl-1/6,
211,10114569,https://www.reebonz.co.kr/events/28635/products/10114569/section/w-event_group-pl-1/14,
212,10122471,https://www.reebonz.co.kr/events/28635/products/10122471/section/w-event_group-pl-1/5,
213,8756109,https://www.reebonz.co.kr/events/28635/products/8756109/section/w-event_group-pl-1/11?view_type=buy,
214,10028844,https://www.reebonz.co.kr/events/28635/products/10028844/section/w-event_group-pl-3/22,
215,10028860,https://www.reebonz.co.kr/events/28635/products/10028860/section/w-event_group-pl-3/21,
216,10039188,https://www.reebonz.co.kr/events/28635/products/10039188/section/w-event_group-pl-1/23,
217,10029662,https://www.reebonz.co.kr/events/28635/products/10029662/section/w-event_group-pl-3/19,
218,8756107,https://www.reebonz.co.kr/events/28635/products/8756107/section/w-event_group-pl-1/12?view_type=buy,
219,10093651,https://www.reebonz.co.kr/events/28635/products/10093651/section/w-event_group-pl-1/6,
220,10093643,https://www.reebonz.co.kr/events/28635/products/10093643/section/w-event_group-pl-1/7,
221,9974904,https://www.reebonz.co.kr/events/28635/products/9974904/section/w-event_group-pl-1/1,
222,9974874,https://www.reebonz.co.kr/events/28635/products/9974874/section/w-event_group-pl-1/2,
223,10093639,https://www.reebonz.co.kr/events/28635/products/10093639/section/w-event_group-pl-1/8,
224,10090040,https://www.reebonz.co.kr/events/28635/products/10090040/section/w-event_group-pl-1/15,
225,9978173,https://www.reebonz.co.kr/events/28635/products/9978173/section/w-event_group-pl-1/10,
226,9980139,https://www.reebonz.co.kr/events/28635/products/9980139/section/w-event_group-pl-1/6,
227,10089193,https://www.reebonz.co.kr/events/28635/products/10089193/section/w-event_group-pl-1/19,
228,10092203,https://www.reebonz.co.kr/events/28635/products/10092203/section/w-event_group-pl-1/10,
229,9949429,https://www.reebonz.co.kr/events/28635/products/9949429/section/w-event_group-pl-1/29,
230,9977975,https://www.reebonz.co.kr/events/28635/products/9977975/section/w-event_group-pl-1/13,
231,10084543,https://www.reebonz.co.kr/events/28635/products/10084543/section/w-event_group-pl-1/15,
232,9975205,https://www.reebonz.co.kr/events/28635/products/9975205/section/w-event_group-pl-1/5,
233,9949623,https://www.reebonz.co.kr/events/28635/products/9949623/section/w-event_group-pl-1/7,
234,10040785,https://www.reebonz.co.kr/events/28635/products/10040785/section/w-event_group-pl-1/16,
235,9963947,https://www.reebonz.co.kr/events/28635/products/9963947/section/w-event_group-pl-1/4,
236,9948995,https://www.reebonz.co.kr/events/28635/products/9948995/section/w-event_group-pl-1/28,
237,9978202,https://www.reebonz.co.kr/events/28635/products/9978202/section/w-event_group-pl-1/9,
